[2025-04-29 07:59:56,021][root][INFO] - Using device: cuda
[2025-04-29 07:59:56,143][root][INFO] - train_dataset: 36291, valid_dataset: 9332, test_dataset: 6222
[2025-04-29 07:59:56,143][root][INFO] - train_loader: 568, valid_loader: 146, test_loader: 98
[2025-04-29 08:27:50,789][root][INFO] - Epoch [1/20], Train_Loss: 1.9530, Val_Accuracy: 13.9198
[2025-04-29 09:03:17,853][root][INFO] - Epoch [2/20], Train_Loss: 1.9461, Val_Accuracy: 13.7055
[2025-04-29 09:38:43,052][root][INFO] - Epoch [3/20], Train_Loss: 1.9460, Val_Accuracy: 13.9841
[2025-04-29 10:14:09,010][root][INFO] - Epoch [4/20], Train_Loss: 1.9459, Val_Accuracy: 13.9841
[2025-04-29 10:49:33,346][root][INFO] - Epoch [5/20], Train_Loss: 1.9459, Val_Accuracy: 13.7055
[2025-04-29 11:24:45,318][root][INFO] - Epoch [6/20], Train_Loss: 1.9459, Val_Accuracy: 13.9841
[2025-04-29 11:59:40,474][root][INFO] - Epoch [7/20], Train_Loss: 1.9459, Val_Accuracy: 13.9841
[2025-04-29 12:35:09,723][root][INFO] - Epoch [8/20], Train_Loss: 1.9459, Val_Accuracy: 13.9841
[2025-04-29 13:10:30,013][root][INFO] - Epoch [9/20], Train_Loss: 1.9459, Val_Accuracy: 13.9841
[2025-04-29 13:45:54,038][root][INFO] - Epoch [10/20], Train_Loss: 1.9459, Val_Accuracy: 13.9841
[2025-04-29 14:21:14,312][root][INFO] - Epoch [11/20], Train_Loss: 1.9459, Val_Accuracy: 13.7055
[2025-04-29 14:56:47,362][root][INFO] - Epoch [12/20], Train_Loss: 1.9459, Val_Accuracy: 13.9841
[2025-04-29 15:31:57,546][root][INFO] - Epoch [13/20], Train_Loss: 1.9459, Val_Accuracy: 13.9841
[2025-04-29 16:07:12,706][root][INFO] - Epoch [14/20], Train_Loss: 1.9459, Val_Accuracy: 13.9841
[2025-04-29 16:42:34,807][root][INFO] - Epoch [15/20], Train_Loss: 1.9459, Val_Accuracy: 13.9841
